Competitor,Sourcing_competitor,Restaurant_name,Tags,Average_basket_value,Country,City,City_code,Address,Postal_code,Latitude,Longitude,Phone_number,Rating,Number_of_reviews,Website,URL,Takeaway,Delivery
Yelp,sourcing_yelp,La Vermuteria de Sant Andreu,"Wine Bars, Tapas Bars, Catalan",NA,Spain,Sant Andreu + Martorell,SAD,"Rambla de Fabra I Puig, 5108030 Barcelona",NA,NA,NA,934 886 158,4,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-vermuteria-de-sant-andreu-barcelona,NA,NA
Yelp,sourcing_yelp,La Bodegueta d'en Miquel,Tapas Bars,NA,Spain,Sant Andreu + Martorell,SAD,"Plaça dels Jardins d'alfabia, 308016 Barcelona",NA,NA,NA,NA,4.5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-bodegueta-d-en-miquel-barcelona,NA,NA
Yelp,sourcing_yelp,La Forquilla,Mediterranean,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de la Font de Canyelles, 8808042 Barcelona",NA,NA,NA,932 764 005,4,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-forquilla-barcelona,NA,NA
Yelp,sourcing_yelp,La Paradeta Meridiana,Seafood,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer Pacific, 7408027 Barcelona",NA,NA,NA,935 346 557,4,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-paradeta-meridiana-barcelona,NA,NA
Yelp,sourcing_yelp,Can Roca,"Dive Bars, Spanish",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer Gran de Sant Andreu, 20908030 Barcelona",NA,NA,NA,933 465 701,4,9 reviews,https://www.yelp.com,https://www.yelp.com/biz/can-roca-barcelona,NA,NA
Yelp,sourcing_yelp,Lluerna,Modern European,NA,Spain,Sant Andreu + Martorell,SAD,"Avinguda Pallaresa, 10408921 Santa Coloma de Gramenet",NA,NA,NA,933 910 820,4.5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/lluerna-santa-coloma-de-gramenet-3,NA,NA
Yelp,sourcing_yelp,Via Julia 35 Lee,Tapas Bars,NA,Spain,Sant Andreu + Martorell,SAD,"Via Julia, 3508042 Barcelona",NA,NA,NA,NA,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/via-julia-35-lee-barcelona,NA,NA
Yelp,sourcing_yelp,VIPS La Maquinista,"American (Traditional), Breakfast & Brunch, Burgers",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Potosí, 208030 Barcelona",NA,NA,NA,628 262 829,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/vips-la-maquinista-barcelona-38,NA,NA
Yelp,sourcing_yelp,Julia,Tapas Bars,NA,Spain,Sant Andreu + Martorell,SAD,"Plaça d'Eivissa, 408032 Barcelona",NA,NA,NA,934 070 109,4.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/julia-barcelona,NA,NA
Yelp,sourcing_yelp,Le Bar à Vins,"Wine Bars, Tapas Bars, Mediterranean",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Vintró, 308030 Barcelona",NA,NA,NA,930 171 138,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/le-bar-%C3%A0-vins-barcelona,NA,NA
Yelp,sourcing_yelp,Mitsuki,Japanese,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer Sao Paulo, 1308030 Barcelona",NA,NA,NA,NA,3.5,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/mitsuki-barcelona,NA,NA
Yelp,sourcing_yelp,L'altre Can Mario's,Arroceria / Paella,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer d'En Garriga, 808912 Badalona",NA,NA,NA,931 726 321,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/l-altre-can-marios-badalona,NA,NA
Yelp,sourcing_yelp,El Rebost d'En Xavi,"Spanish, Tapas Bars",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer d'Alella, 3208016 Barcelona",NA,NA,NA,652 230 884,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/el-rebost-d-en-xavi-barcelona,NA,NA
Yelp,sourcing_yelp,Tossa,"Tapas Bars, Catalan, Mediterranean",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Nápoles, 29108025 Barcelona",NA,NA,NA,934 576 510,4.5,39 reviews,https://www.yelp.com,https://www.yelp.com/biz/tossa-barcelona-4,NA,NA
Yelp,sourcing_yelp,La Pubilla,Mediterranean,NA,Spain,Sant Andreu + Martorell,SAD,"Rambla de Fabra i Puig, 9408030 Barcelona",NA,NA,NA,933 110 552,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-pubilla-barcelona-2,NA,NA
Yelp,sourcing_yelp,L'antic Colmado,Mediterranean,NA,Spain,Sant Andreu + Martorell,SAD,"Passeig Torras i Bages, 4608030 Barcelona",NA,NA,NA,931 426 013,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/l-antic-colmado-barcelona,NA,NA
Yelp,sourcing_yelp,La Tagliatella,Italian,NA,Spain,Sant Andreu + Martorell,SAD,"Avinguda de Rio de Janeiro, 4208016 Barcelona",NA,NA,NA,933 531 234,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-tagliatella-barcelona-32,NA,NA
Yelp,sourcing_yelp,La Panxa del Bisbe,Catalan,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer del Torrent de les Flors, 15808024 Barcelona",NA,NA,NA,932 137 049,5,70 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-panxa-del-bisbe-barcelona-2,NA,NA
Yelp,sourcing_yelp,Several Cafè,"Cafeteria, Desserts",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer Gran de Sant Andreu, 16508030 Barcelona",NA,NA,NA,634 243 571,4.5,8 reviews,https://www.yelp.com,https://www.yelp.com/biz/several-caf%C3%A8-barcelona,NA,NA
Yelp,sourcing_yelp,Churrería Laietana,"Churros, Cafeteria",NA,Spain,Sant Andreu + Martorell,SAD,"Via Laietana, 4608003 Barcelona",NA,NA,NA,932 681 263,5,221 reviews,https://www.yelp.com,https://www.yelp.com/biz/churrer%C3%ADa-laietana-barcelona-2,NA,NA
Yelp,sourcing_yelp,El Cubano,Cuban,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de l'Agricultura, 28408020 Barcelona",NA,NA,NA,933 131 071,4.5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/el-cubano-barcelona-2,NA,NA
Yelp,sourcing_yelp,Creps Clot,"Creperies, Cafeteria, Cocktail Bars",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Rogent, 5008026 Barcelona",NA,NA,NA,932 228 423,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/creps-clot-barcelona,NA,NA
Yelp,sourcing_yelp,La Paradeta,Seafood,NA,Spain,Sant Andreu + Martorell,SAD,"Passatge de Simó, 1808025 Barcelona",NA,NA,NA,934 500 191,4.5,205 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-paradeta-barcelona-9,NA,NA
Yelp,sourcing_yelp,Restaurant Wok Gran Siglo,Restaurants,NA,Spain,Sant Andreu + Martorell,SAD,"Paseo Guayaquil, 2108030 Barcelona",NA,NA,NA,933 459 337,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/restaurant-wok-gran-siglo-barcelona,NA,NA
Yelp,sourcing_yelp,Xorus,Spanish,NA,Spain,Sant Andreu + Martorell,SAD,"Rambla de Poblenou, 10508005 Barcelona",NA,NA,NA,934 855 327,4.5,16 reviews,https://www.yelp.com,https://www.yelp.com/biz/xorus-barcelona,NA,NA
Yelp,sourcing_yelp,La Tapadera,Tapas Bars,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer del Doctor Santponç, 4808030 Barcelona",NA,NA,NA,933 120 120,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-tapadera-barcelona-3,NA,NA
Yelp,sourcing_yelp,Versalles,"Mediterranean, Pubs, Breakfast & Brunch",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer Gran de Sant Andreu, 25508030 Barcelona",NA,NA,NA,931 794 907,3.5,10 reviews,https://www.yelp.com,https://www.yelp.com/biz/versalles-barcelona,NA,NA
Yelp,sourcing_yelp,Shokudo,Japanese,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Cinca, 6608030 Barcelona",NA,NA,NA,933 467 808,3,1 review,https://www.yelp.com,https://www.yelp.com/biz/shokudo-barcelona,NA,NA
Yelp,sourcing_yelp,La Burguesa,Burgers,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Potosi, 208030 Badalona",NA,NA,NA,933 608 113,4.5,5 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-burguesa-badalona,NA,NA
Yelp,sourcing_yelp,Rostisseria a Llenya,"Spanish, Rotisserie Chicken, Burgers",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Rubén Darío, 3308030 Barcelona",NA,NA,NA,933 115 088,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/rostisseria-a-llenya-barcelona,NA,NA
Yelp,sourcing_yelp,Maruxiña,Restaurants,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Ramon Albó, 808027 Barcelona",NA,NA,NA,933 408 557,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/maruxi%C3%B1a-barcelona-2,NA,NA
Yelp,sourcing_yelp,Insòlita Gea,"Tapas Bars, Pubs, Mediterranean",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer Sant Antoni Maria Claret, 22008025 Barcelona",NA,NA,NA,934 335 761,4.5,17 reviews,https://www.yelp.com,https://www.yelp.com/biz/ins%C3%B2lita-gea-barcelona,NA,NA
Yelp,sourcing_yelp,Kobe,Japanese,NA,Spain,Sant Andreu + Martorell,SAD,"Passeig Fabra I Puig, 177-17908016 Barcelona",NA,NA,NA,932 507 244,4.5,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/kobe-barcelona,NA,NA
Yelp,sourcing_yelp,Döner Kebab Esquina,Kebab,NA,Spain,Sant Andreu + Martorell,SAD,"Rambla dels Països Catalans, 4508110 Montcada i Reixac",NA,NA,NA,NA,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/d%C3%B6ner-kebab-esquina-montcada-i-reixac,NA,NA
Yelp,sourcing_yelp,Öuzo,Restaurants,NA,Spain,Sant Andreu + Martorell,SAD,"Rambla de Fabra i Puig, 6608030 Barcelona",NA,NA,NA,931 473 860,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/%C3%B6uzo-barcelona,NA,NA
Yelp,sourcing_yelp,El Rebost de Montigalá,"Brasseries, Catalan",NA,Spain,Sant Andreu + Martorell,SAD,"Calle Manuel Moreno Mauricio, 35-3708917 Badalona",NA,NA,NA,934 653 000,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/el-rebost-de-montigal%C3%A1-badalona,NA,NA
Yelp,sourcing_yelp,L'Olivera,"Tapas Bars, Sandwiches",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer dels Escultors Claperós, 3908018 Barcelona",NA,NA,NA,931 724 899,4.5,6 reviews,https://www.yelp.com,https://www.yelp.com/biz/l-olivera-barcelona,NA,NA
Yelp,sourcing_yelp,Anduriñas,Galician,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer Santa Caterina, 2008930 Sant Adrian Del Besos",NA,NA,NA,933 817 681,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/anduri%C3%B1as-sant-adrian-del-besos,NA,NA
Yelp,sourcing_yelp,Pit Lane,"Brasseries, Tapas Bars",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Borgonya, 1408042 Barcelona",NA,NA,NA,933 537 039,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/pit-lane-barcelona,NA,NA
Yelp,sourcing_yelp,La Divina,"Mediterranean, Tapas Bars",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Sócrates, 6208030 Barcelona",NA,NA,NA,NA,3.5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-divina-barcelona-2,NA,NA
Yelp,sourcing_yelp,Tíbet,"Spanish, Catalan",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Ramiro de Maetzu, 3408024 Barcelona",NA,NA,NA,932 845 045,4.5,8 reviews,https://www.yelp.com,https://www.yelp.com/biz/t%C3%ADbet-barcelona-2,NA,NA
Yelp,sourcing_yelp,Bar Casi,"Tapas Bars, Spanish",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Massens, 7008024 Barcelona",NA,NA,NA,932 198 114,4.5,50 reviews,https://www.yelp.com,https://www.yelp.com/biz/bar-casi-barcelona,NA,NA
Yelp,sourcing_yelp,Bar Lafuente,"Tapas Bars, Spanish",NA,Spain,Sant Andreu + Martorell,SAD,"Gran Via de les Corts Catalanes, 1179-118108020 Barcelona",NA,NA,NA,932 781 959,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/bar-lafuente-barcelona,NA,NA
Yelp,sourcing_yelp,El Pibe,"Burgers, Fast Food, Delis, Hot Dogs",NA,Spain,Sant Andreu + Martorell,SAD,"Avinguda Meridiana, 43008030 Barcelona",NA,NA,NA,933 117 959,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/el-pibe-barcelona-5,NA,NA
Yelp,sourcing_yelp,El Burro Chilango,Mexican,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer del Cinca, 8608030 Barcelona",NA,NA,NA,933 458 008,4,6 reviews,https://www.yelp.com,https://www.yelp.com/biz/el-burro-chilango-barcelona,NA,NA
Yelp,sourcing_yelp,Establiments Viena,Restaurants,NA,Spain,Sant Andreu + Martorell,SAD,"Calle Ciutat D'asuncion, 5308030 Barcelona",NA,NA,NA,933 609 819,4,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/establiments-viena-barcelona-3,NA,NA
Yelp,sourcing_yelp,Chill Bar,"Tapas Bars, Gastropubs, Burgers",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer Provença, 42408025 Barcelona",NA,NA,NA,934 762 270,4.5,139 reviews,https://www.yelp.com,https://www.yelp.com/biz/chill-bar-barcelona,NA,NA
Yelp,sourcing_yelp,Rostisseria Gómez,"Food Delivery Services, Rotisserie Chicken",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Sant Joan de Malta, 4808901 Barcelona",NA,NA,NA,933 007 259,5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/rostisseria-g%C3%B3mez-barcelona,NA,NA
Yelp,sourcing_yelp,Nordest,Chinese,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Sicília, 21008013 Barcelona",NA,NA,NA,938 314 362,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/nordest-barcelona,NA,NA
Yelp,sourcing_yelp,100 Montaditos,Fast Food,NA,Spain,Sant Andreu + Martorell,SAD,C.C La MaquinistaBarcelona,NA,NA,NA,NA,3.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/100-montaditos-barcelona-3,NA,NA
Yelp,sourcing_yelp,Basilea,Restaurants,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Sant Antoni Maria Claret, 21108041 Barcelona",NA,NA,NA,934 330 516,5,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/basilea-barcelona-3,NA,NA
Yelp,sourcing_yelp,Boca & Boca,"Tapas Bars, Beer Bar",NA,Spain,Sant Andreu + Martorell,SAD,"Passeig de Fabra i Puig, 21108016 Barcelona",NA,NA,NA,936 763 689,4,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/boca-y-boca-barcelona,NA,NA
Yelp,sourcing_yelp,La Esquinica,Tapas Bars,NA,Spain,Sant Andreu + Martorell,SAD,"Passeig Fabra i Puig, 29608031 Barcelona",NA,NA,NA,933 582 519,4,63 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-esquinica-barcelona,NA,NA
Yelp,sourcing_yelp,Café Menssana,"Vegan, Vegetarian, Sandwiches",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Sardenya, 4808005 Barcelona",NA,NA,NA,936 243 505,4.5,45 reviews,https://www.yelp.com,https://www.yelp.com/biz/caf%C3%A9-menssana-barcelona-3,NA,NA
Yelp,sourcing_yelp,Taverna El Ficus,Mediterranean,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer Renaixença, 5308041 Barcelona",NA,NA,NA,934 361 416,4.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/taverna-el-ficus-barcelona,NA,NA
Yelp,sourcing_yelp,Xalet de Monjuic,Restaurants,NA,Spain,Sant Andreu + Martorell,SAD,"Plaza Josep Pallach, 1408035 Barcelona",NA,NA,NA,933 249 270,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/xalet-de-monjuic-barcelona,NA,NA
Yelp,sourcing_yelp,Eat My Trip,Breakfast & Brunch,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer del Consell de Cent, 37808009 Barcelona",NA,NA,NA,930 247 539,4.5,67 reviews,https://www.yelp.com,https://www.yelp.com/biz/eat-my-trip-barcelona-5,NA,NA
Yelp,sourcing_yelp,los Olmos,Mediterranean,NA,Spain,Sant Andreu + Martorell,SAD,Calle Francesc Teixido 708918 Badalona,NA,NA,NA,933 205 542,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/los-olmos-badalona,NA,NA
Yelp,sourcing_yelp,Terra Mia,"Spanish, Sandwiches",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Ramiro de Maeztu, 3108024 Barcelona",NA,NA,NA,931 863 099,4,10 reviews,https://www.yelp.com,https://www.yelp.com/biz/terra-mia-barcelona,NA,NA
Yelp,sourcing_yelp,El Toriko,Spanish,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Juan de Mena, 5-708035 Barcelona",NA,NA,NA,934 283 809,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/el-toriko-barcelona,NA,NA
Yelp,sourcing_yelp,El Rebost de l'Apat,"Catalan, Tapas Bars, Bars",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Major, 7708110 Montcada I Reixac",NA,NA,NA,935 751 887,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/el-rebost-de-l-apat-montcada-i-reixac,NA,NA
Yelp,sourcing_yelp,Triana,"Tapas Bars, Seafood",NA,Spain,Sant Andreu + Martorell,SAD,"Avinguda de Catalunya, 4808924 Santa Coloma de Gramenet",NA,NA,NA,933 921 580,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/triana-santa-coloma-de-gramenet,NA,NA
Yelp,sourcing_yelp,"Restaurante CAN Manel Sant Bartomeu, 11",Restaurants,NA,Spain,Sant Andreu + Martorell,SAD,"Carre Sant Bertomeu, 3508913 Badalona",NA,NA,NA,933 874 266,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/restaurante-can-manel-sant-bartomeu-11-badalona,NA,NA
Yelp,sourcing_yelp,Kserol,Tapas/Small Plates,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Nàpols, 18208013 Barcelona",NA,NA,NA,936 393 342,4.5,17 reviews,https://www.yelp.com,https://www.yelp.com/biz/kserol-barcelona,NA,NA
Yelp,sourcing_yelp,Bodega Echa Payá,"Tapas Bars, Spanish",NA,Spain,Sant Andreu + Martorell,SAD,"Plaça del Virrei Amat, 1208016 Barcelona",NA,NA,NA,936 673 831,4.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/bodega-echa-pay%C3%A1-barcelona-2,NA,NA
Yelp,sourcing_yelp,La Llama,"Steakhouses, Spanish",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Besalú, 4408026 Barcelona",NA,NA,NA,934 353 844,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-llama-barcelona,NA,NA
Yelp,sourcing_yelp,Casa Castro,Seafood,NA,Spain,Sant Andreu + Martorell,SAD,Carrer de Isard08042 Barcelona,NA,NA,NA,933 542 050,4.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/casa-castro-barcelona,NA,NA
Yelp,sourcing_yelp,La Tagliatella,Italian,NA,Spain,Sant Andreu + Martorell,SAD,"Paseo de Potosí, 208030 Barcelona",NA,NA,NA,933 609 906,3.5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-tagliatella-barcelona-31,NA,NA
Yelp,sourcing_yelp,Taquerías Tamarindo,"Mexican, Tapas Bars",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Aragón, 23608007 Barcelona",NA,NA,NA,930 023 774,4.5,208 reviews,https://www.yelp.com,https://www.yelp.com/biz/taquer%C3%ADas-tamarindo-barcelona,NA,NA
Yelp,sourcing_yelp,Frankfurt,Tapas Bars,NA,Spain,Sant Andreu + Martorell,SAD,"Avinguda Marquès de Sant Morí, 8308913 Badalona",NA,NA,NA,NA,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/frankfurt-badalona,NA,NA
Yelp,sourcing_yelp,Bar Estacion,"Seafood, Sandwiches, Tapas Bars",NA,Spain,Sant Andreu + Martorell,SAD,"Paseo de la Estacion, 608791 Sant Llorenç d'Hortons",NA,NA,NA,933 455 864,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/bar-estacion-sant-lloren%C3%A7-d-hortons,NA,NA
Yelp,sourcing_yelp,Foc i Oli,"Sandwiches, Burgers, Delis",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer Aribau, 9108036 Barcelona",NA,NA,NA,933 232 092,5,93 reviews,https://www.yelp.com,https://www.yelp.com/biz/foc-i-oli-barcelona-3,NA,NA
Yelp,sourcing_yelp,Can Paixano,"Tapas/Small Plates, Spanish, Dive Bars",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de la Reina Cristina, 708003 Barcelona",NA,NA,NA,933 100 839,4.5,379 reviews,https://www.yelp.com,https://www.yelp.com/biz/can-paixano-barcelona-4,NA,NA
Yelp,sourcing_yelp,Vintage,"Spanish, Steakhouses",NA,Spain,Sant Andreu + Martorell,SAD,Carrer de la Indústria 25508041 Barcelona,NA,NA,NA,NA,4.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/vintage-barcelona-3,NA,NA
Yelp,sourcing_yelp,El Racó de la Pili,"Bakeries, Cafeteria, Sandwiches",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer Balears, 6708924 Santa Coloma De Gramenet",NA,NA,NA,934 685 340,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/el-rac%C3%B3-de-la-pili-santa-coloma-de-gramenet,NA,NA
Yelp,sourcing_yelp,Arume,"Mediterranean, Tapas Bars, Galician",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer d'En Botella, 1108007 Barcelona",NA,NA,NA,933 154 872,4.5,624 reviews,https://www.yelp.com,https://www.yelp.com/biz/arume-barcelona,NA,NA
Yelp,sourcing_yelp,Pans & Company,"Sandwiches, Breakfast & Brunch, Salad",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de la Ciurtat d'Asunción, 1608030 Barcelona",NA,NA,NA,933 608 040,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/pans-y-company-barcelona-18,NA,NA
Yelp,sourcing_yelp,Trocadero,"Spanish, Bars",NA,Spain,Sant Andreu + Martorell,SAD,"Avinguda Marquès de Sant Morí, 3808913 Badalona",NA,NA,NA,935 280 232,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/trocadero-badalona,NA,NA
Yelp,sourcing_yelp,Pinotxo Bar,"Spanish, Basque, Tapas/Small Plates",NA,Spain,Sant Andreu + Martorell,SAD,"La Rambla, 9108002 Barcelona",NA,NA,NA,933 171 731,4.5,216 reviews,https://www.yelp.com,https://www.yelp.com/biz/pinotxo-bar-barcelona,NA,NA
Yelp,sourcing_yelp,Com a Casa,Restaurants,NA,Spain,Sant Andreu + Martorell,SAD,"Calle Pereterre Domenech, 1408027 Barcelona",NA,NA,NA,934 087 597,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/com-a-casa-barcelona,NA,NA
Yelp,sourcing_yelp,Paraíso de Oro,Chinese,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de la Independència, 36108026 Barcelona",NA,NA,NA,934 502 229,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/para%C3%ADso-de-oro-barcelona,NA,NA
Yelp,sourcing_yelp,Citizen Café,"Breakfast & Brunch, Cafeteria, Burgers",NA,Spain,Sant Andreu + Martorell,SAD,"Plaça d'Urquinaona, 408010 Barcelona",NA,NA,NA,933 155 961,4.5,50 reviews,https://www.yelp.com,https://www.yelp.com/biz/citizen-caf%C3%A9-barcelona-2,NA,NA
Yelp,sourcing_yelp,Los Olmos Tres,Restaurants,NA,Spain,Sant Andreu + Martorell,SAD,"Calle Ramon Viñas, 5608930 Sant Adria de Besos",NA,NA,NA,933 817 023,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/los-olmos-tres-sant-adria-de-besos,NA,NA
Yelp,sourcing_yelp,Mika Milan,"Cocktail Bars, Modern European",NA,Spain,Sant Andreu + Martorell,SAD,"Rambla del Poblenou, 12708018 Barcelona",NA,NA,NA,936 338 626,4,24 reviews,https://www.yelp.com,https://www.yelp.com/biz/mika-milan-barcelona,NA,NA
Yelp,sourcing_yelp,Enkel,"Breakfast & Brunch, Beer Bar",NA,Spain,Sant Andreu + Martorell,SAD,"Baixada de Sant Miquel, 608002 Barcelona",NA,NA,NA,933 606 630,5,35 reviews,https://www.yelp.com,https://www.yelp.com/biz/enkel-barcelona,NA,NA
Yelp,sourcing_yelp,Casa Pepe,"Tapas Bars, Spanish",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Sant Carles, 3608922 Santa Coloma de Gramenet",NA,NA,NA,933 861 064,4.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/casa-pepe-santa-coloma-de-gramenet,NA,NA
Yelp,sourcing_yelp,La Vitaminica d'Horta,"Vegetarian, Sandwiches",NA,Spain,Sant Andreu + Martorell,SAD,"Passeig de Maragall, 41308032 Barcelona",NA,NA,NA,933 573 071,4,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-vitaminica-d-horta-barcelona,NA,NA
Yelp,sourcing_yelp,Satisfecho,"Tapas Bars, Bars",NA,Spain,Sant Andreu + Martorell,SAD,"Avinguda Marquès de Sant Morí, 3908913 Badalona",NA,NA,NA,NA,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/satisfecho-badalona,NA,NA
Yelp,sourcing_yelp,Pollo Campero,Chicken Shop,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Potosí, 208030 Barcelona",NA,NA,NA,933 608 040,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/pollo-campero-barcelona-5,NA,NA
Yelp,sourcing_yelp,Etapes,"Mediterranean, Spanish",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Enrique Granados, 1008007 Barcelona",NA,NA,NA,933 236 914,4.5,83 reviews,https://www.yelp.com,https://www.yelp.com/biz/etapes-barcelona,NA,NA
Yelp,sourcing_yelp,Encercle,"Tapas Bars, Mediterranean, Vegetarian",NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Còrsega, 37208037 Barcelona",NA,NA,NA,932 076 001,4.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/encercle-barcelona,NA,NA
Yelp,sourcing_yelp,La Tavernícola,Argentine,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de Roc Boronat, 7008005 Barcelona",NA,NA,NA,930 119 348,4.5,5 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-tavern%C3%ADcola-barcelona,NA,NA
Yelp,sourcing_yelp,El Capricho,Spanish,NA,Spain,Sant Andreu + Martorell,SAD,"Carrer de la Ciència, 808917 Badalona",NA,NA,NA,934 652 852,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/el-capricho-badalona,NA,NA
